Time Frame,Rotation X,Rotation Y,Rotation Z,Acceleration X,Acceleration Y,Acceleration Z
0.1811859607696533,0.2797798812389374,0.24291683733463287,0.06182924658060074,0.013056635856628418,-0.0019122213125228882,0.024374008178710938
0.1833570003509521,0.03923584520816803,0.037994034588336945,0.11729144304990768,0.0006025433540344238,-0.008056074380874634,0.029148250818252563
0.2065250873565673,-0.026125846430659294,-0.0006565218791365623,-0.029151789844036102,0.005863368511199951,0.0022439807653427124,-0.0002964437007904053
0.2087171077728271,-0.07900490611791611,-0.016927719116210938,-0.035424068570137024,0.011317968368530273,0.009770464152097702,0.00309675931930542
0.211371898651123,0.43880975246429443,0.2746092677116394,0.08649624139070511,0.020818889141082764,0.059180304408073425,0.0018041729927062988
0.2136199474334716,0.06630275398492813,0.049278032034635544,0.07429949939250946,0.023926079273223877,0.00963166356086731,0.01936289668083191
0.2343060970306396,-0.024463636800646782,0.002508262638002634,-0.01973857916891575,0.008743643760681152,0.0025861263275146484,-0.004379481077194214
0.2343230247497558,-0.06539362668991089,0.005457863677293062,-0.03950829058885574,0.004285573959350586,0.002944841980934143,0.0001531839370727539
0.2413058280944824,-0.36788037419319153,-0.0971938967704773,-0.09014856815338135,-0.057248830795288086,-0.08070728182792664,0.12675517797470093
0.2437250614166259,0.07510782778263092,0.012242499738931656,0.020496191456913948,0.043719708919525146,0.04003337025642395,0.0004926919937133789
0.2644762992858886,-0.04230894893407822,0.020783472806215286,-0.00248715584166348,-0.00480419397354126,-0.00946217030286789,-0.005442202091217041
0.2644891738891601,-0.013512451201677322,-0.00584880355745554,-0.0014016516506671906,0.006963491439819336,0.008391067385673523,-0.002490699291229248
0.2713241577148437,0.140217587351799,-0.08048001676797867,0.0798782929778099,0.05757695436477661,0.09619013965129852,-0.029242753982543945
0.2763569355010986,0.05418150871992111,0.05139869078993797,-0.020556436851620674,0.022920310497283936,0.006093412637710571,-0.010956108570098877
0.2944869995117187,-0.08450806885957718,0.028542857617139816,-0.015752626582980156,-0.005746603012084961,-0.004063833504915237,-0.00012409687042236328
0.2951641082763672,-0.016948195174336433,-0.00022474024444818497,-0.007157808169722557,0.003344118595123291,0.0019708573818206787,0.0022309720516204834
0.3013980388641357,0.009022551588714123,-0.1172780767083168,0.15632113814353943,0.0326991081237793,-0.010090246796607971,0.0822080671787262
0.3039059638977051,0.02912702038884163,0.11850455403327942,-0.1163516715168953,0.055822014808654785,0.0103665292263031,-0.014750242233276367
0.3248000144958496,-0.04980041831731796,0.02190929278731346,-0.014661530964076519,-0.0003191232681274414,0.00010661035776138306,-0.003820478916168213
0.3249382972717285,-0.027380863204598427,0.02210932783782482,-0.0322762131690979,-0.0013061761856079102,0.000985667109489441,0.0008137822151184082
0.3317809104919433,0.04151032119989395,-0.05024293437600136,0.07963061332702637,0.05013120174407959,0.04552462697029114,0.12288665771484375
0.333996057510376,-0.048606254160404205,0.1534939557313919,0.1828502118587494,0.05132699012756348,0.05709086358547211,-0.033589333295822144
0.3547010421752929,0.0032042106613516808,0.02042561024427414,0.01481886301189661,0.011238813400268555,0.014822352677583694,-0.0037927627563476562
0.3551640510559082,0.02212623693048954,0.007383977994322777,-0.010424175299704075,0.006066858768463135,0.0015942901372909546,-0.002450883388519287
0.3618021011352539,0.0059866816736757755,0.013201287016272545,-0.0405900664627552,0.1497454047203064,0.021055549383163452,0.14610344171524048
0.3641788959503174,0.5903096199035645,0.44913989305496216,0.40969425439834595,-0.02891629934310913,0.09235305339097977,-0.005899190902709961
0.3851411342620849,-0.007984926924109459,0.024153154343366623,0.020134534686803818,0.011163592338562012,0.00918005034327507,-0.0002480745315551758
0.3853440284729004,0.06216326728463173,0.004777991212904453,0.04020091891288757,0.01669532060623169,0.0019613057374954224,-0.0009201169013977051
0.3921740055084228,0.0018928704084828496,0.061648815870285034,-0.1343197524547577,0.2654222846031189,0.054787442088127136,0.168998122215271
0.3944261074066162,0.6958919763565063,-0.027884483337402344,-0.04762374237179756,-0.043875157833099365,-0.0311686173081398,-0.05171588063240051
0.414700984954834,0.012269211933016777,0.01631413772702217,0.030639106407761574,0.006966531276702881,0.004592616111040115,-0.004976212978363037
0.415600061416626,0.07595431804656982,0.04990224167704582,0.07928307354450226,0.009648799896240234,0.00043442845344543457,0.010512858629226685
0.4223079681396484,0.03355146199464798,0.121938556432724,-0.14727149903774261,0.3245775103569031,0.07934834063053131,0.17245402932167053
0.4247071743011474,-0.028526686131954193,0.168800488114357,-0.18249446153640747,-0.1696634292602539,-0.14015963673591614,0.15741732716560364
0.4449741840362549,0.014214650727808475,0.010640175081789494,0.07221903651952744,0.009715139865875244,0.00529199093580246,0.005362272262573242
0.4452929496765136,0.0862656757235527,0.12174612283706665,0.12366332113742828,0.009870946407318115,0.0022426992654800415,0.004974454641342163
0.4522409439086914,0.010254130698740482,0.1097189337015152,-0.07644101232290268,0.3179900646209717,0.09223766624927521,0.12503334879875183
0.4544041156768799,0.2010810673236847,0.14599615335464478,-0.16956481337547302,0.04039812088012695,-0.0035488158464431763,0.016681402921676636
0.4752671718597412,-0.008366957306861877,0.055114082992076874,-0.020449643954634666,-0.004248559474945068,-0.003739330917596817,0.007758975028991699
0.4756011962890625,0.01803269051015377,0.02181108668446541,0.14147667586803436,0.00524216890335083,0.01084589958190918,0.005933135747909546
0.482205867767334,-0.006468390114605427,0.09642736613750458,-0.03881720080971718,0.22320592403411865,0.07872189581394196,0.05788588523864746
0.4850530624389648,0.02742193266749382,0.04434938728809357,0.042915742844343185,0.12233114242553711,0.05650812387466431,0.007150977849960327
0.5051290988922119,-0.004864767659455538,0.02251221425831318,-0.005481348372995853,-0.007433533668518066,0.011413030326366425,0.002413153648376465
0.5054781436920166,-0.12861546874046326,0.14594756066799164,0.03183566406369209,-0.1436539888381958,-0.04421684145927429,0.04210543632507324
0.5125720500946045,-0.09870577603578568,0.01686614751815796,-0.01376484427601099,0.1877616047859192,0.02541281282901764,0.03462260961532593
0.514862060546875,0.01469441968947649,-0.05227026715874672,0.19917486608028412,0.09916853904724121,0.01074257493019104,-0.007083475589752197
0.5351400375366211,-0.026604551821947098,-0.0007882649078965187,0.03246443346142769,-0.007825314998626709,0.0046419911086559296,0.002538621425628662
0.5358171463012695,-0.09202630072832108,0.23067288100719452,-0.0056914715096354485,0.01978456974029541,-0.0025806576013565063,-0.01608899235725403
0.5424289703369141,-0.076267309486866,0.09826313704252243,-0.035078391432762146,0.0880773663520813,0.013255700469017029,0.056630998849868774
0.5450429916381836,0.023422930389642715,0.005718902684748173,0.17272675037384033,-0.031504690647125244,-0.029802337288856506,0.00488811731338501
0.5657219886779785,0.08003108203411102,0.01806238666176796,-0.019643506035208702,-0.05636566877365112,0.018000397831201553,-0.014881372451782227
0.5658292770385742,0.11331406980752945,-0.05653576925396919,-0.2149304449558258,0.01769089698791504,0.0382409542798996,-0.036904990673065186
0.5726289749145508,-0.07155924290418625,0.16046294569969177,-0.05362624302506447,0.1125718355178833,0.028362378478050232,0.035095393657684326
0.5753638744354248,0.015100817196071148,0.04833477362990379,0.08306050300598145,-0.06612008810043335,-0.05691004544496536,0.025048494338989258
0.5955591201782227,0.36824172735214233,0.2651541829109192,-0.3510938882827759,-0.038091421127319336,-0.005377430468797684,-0.011232376098632812
0.5958671569824219,-0.0564882792532444,0.036154855042696,0.012510968372225761,0.004646241664886475,-0.03069034218788147,0.03995409607887268
0.6026959419250488,-0.06436524540185928,0.11607164144515991,-0.027138439938426018,0.17771214246749878,0.026677608489990234,0.011152148246765137
0.6055371761322021,0.025779027491807938,0.03805277496576309,0.023080255836248398,-0.027765929698944092,-0.02701689302921295,0.010938882827758789
0.6257631778717041,0.21107764542102814,0.033404141664505005,0.07077907025814056,0.0022537708282470703,0.049835629761219025,-0.0034813284873962402
0.625892162322998,0.06374997645616531,0.047357410192489624,0.0394645556807518,-0.005415499210357666,0.02037791907787323,0.039258718490600586
0.6332311630249023,-0.05363137274980545,0.24338611960411072,-0.0577288419008255,0.0400388240814209,0.02528136968612671,0.0006565451622009277
0.6352241039276123,0.05204338580369949,0.03133108839392662,0.019222401082515717,0.002567291259765625,-0.0061359703540802,0.004146307706832886
0.655785083770752,-0.07681445777416229,-0.11157150566577911,0.06226041540503502,-0.0038245320320129395,0.02253834903240204,0.05863642692565918
0.6560611724853516,0.06992851197719574,0.04885869845747948,0.0778883770108223,0.03024613857269287,0.0030440539121627808,0.08591261506080627
0.662999153137207,-0.012573020532727242,0.22499510645866394,-0.08006663620471954,0.0898556113243103,0.031315237283706665,-0.02216625213623047
0.6655309200286865,0.04456683248281479,0.043508924543857574,0.035283658653497696,0.018096745014190674,0.009331822395324707,0.02025267481803894
0.6859321594238281,0.015134906396269798,-0.15383121371269226,0.08022023737430573,0.0009496212005615234,0.008814580738544464,0.055456578731536865
0.6865670680999756,0.14595110714435577,0.03956057131290436,0.06864747405052185,0.12995970249176025,0.03877970576286316,0.14516642689704895
0.6933250427246094,-0.05423511564731598,0.2604469656944275,-0.14616602659225464,0.011188268661499023,-0.009859144687652588,0.030297905206680298
0.6955668926239014,0.03483683988451958,0.07952380180358887,0.056746337562799454,0.019734084606170654,0.005827166140079498,0.04706946015357971
0.7161049842834473,-0.021664652973413467,-0.16430112719535828,0.025888560339808464,0.044545531272888184,-0.0035586878657341003,0.11346805095672607
0.7164602279663086,0.10344213247299194,0.07199123501777649,-0.023439841344952583,0.23039579391479492,0.02657891809940338,0.21897980570793152
0.7232270240783691,-0.0821295976638794,0.25672608613967896,-0.14160162210464478,0.01463848352432251,0.019373387098312378,0.03411245346069336
0.7255089282989502,0.04251020401716232,0.11714185029268265,0.07108879089355469,0.02614361047744751,0.0081702321767807,0.05223441123962402
0.7459282875061035,-0.045578110963106155,-0.10738462954759598,-0.10735604912042618,0.12809967994689941,0.015586383640766144,0.15713465213775635
0.7464561462402344,-0.10920555889606476,0.12424556910991669,-0.11537695676088333,0.31103986501693726,0.05978955328464508,0.25246673822402954
0.7532539367675781,-0.0463058166205883,0.26926252245903015,-0.16404356062412262,-0.003835618495941162,0.021363839507102966,0.006782174110412598
0.7557060718536377,0.062496695667505264,0.14267326891422272,0.08940254896879196,0.03934842348098755,0.021715417504310608,0.06273502111434937
0.7762861251831055,-0.0018067930359393358,-0.0078061604872345924,-0.2085029035806656,0.2301640510559082,-0.010782316327095032,0.18862482905387878
0.7770571708679199,-0.16876888275146484,0.1339128613471985,-0.13112981617450714,0.3443978428840637,0.09908728301525116,0.142123281955719
0.7836079597473145,-0.021844683215022087,0.24286341667175293,-0.17020690441131592,0.04068863391876221,-0.0008142739534378052,-0.020273149013519287
0.7855989933013916,0.03283800557255745,0.19600404798984528,0.11555985361337662,0.058829426765441895,0.030489280819892883,0.09700781106948853
0.8064792156219482,0.034463997930288315,0.0712808221578598,-0.2493206411600113,0.2922040820121765,0.0204373300075531,0.19196262955665588
0.8068711757659912,-0.16292257606983185,0.06049361824989319,-0.002991292392835021,0.351625919342041,0.08532027900218964,0.06489011645317078
0.8136501312255859,-0.04260242357850075,0.25991082191467285,-0.15972736477851868,-0.011861562728881836,-0.0074939727783203125,-0.03304237127304077
0.8161389827728271,0.003369060344994068,0.20523075759410858,0.12661810219287872,0.10502517223358154,0.03669464588165283,0.1250903606414795
0.8366291522979736,-0.008774422109127045,0.1282229870557785,-0.1815626323223114,0.28329694271087646,0.03526264429092407,0.15288066864013672
0.8368160724639893,-0.10952913016080856,0.15648207068443298,0.004714297596365213,0.19212263822555542,0.05049605667591095,0.05690544843673706
0.8438229560852051,-0.04901691526174545,0.3030034303665161,-0.1710689663887024,-0.06888681650161743,-0.00022044777870178223,-0.035415828227996826
0.8459079265594482,0.028821423649787903,0.20869581401348114,0.10970569401979446,0.13758277893066406,0.03620445728302002,0.15087974071502686
0.8669571876525879,-0.0967618077993393,0.13461366295814514,-0.10973158478736877,0.21538519859313965,0.05509428679943085,0.10407090187072754
0.8670611381530762,-0.08982786536216736,0.16308723390102386,-0.0569237656891346,0.17686176300048828,-0.008748367428779602,0.07429081201553345
0.8737888336181641,-0.05020974576473236,0.24335415661334991,-0.16721192002296448,-0.057096898555755615,-0.04173147678375244,-0.047315627336502075
0.876101016998291,0.004680001642554998,0.21413268148899078,0.023135118186473846,0.1839469075202942,0.03135635703802109,0.16943970322608948
0.8967421054840088,-0.22434572875499725,0.12777452170848846,-0.09842433780431747,0.15502887964248657,0.019688084721565247,0.13166183233261108
0.8969860076904297,-0.11544320732355118,0.3342682421207428,-0.12803202867507935,0.09352457523345947,0.018644094467163086,0.11289647221565247
0.9040241241455078,0.008013613522052765,0.24750852584838867,-0.15905039012432098,-0.09285849332809448,-0.028683394193649292,-0.03127750754356384
0.9063279628753662,0.009079677052795887,0.1315108835697174,-0.030784573405981064,0.24028968811035156,0.010360106825828552,0.14158987998962402
0.9268290996551514,-0.27387651801109314,0.14606881141662598,-0.08998451381921768,0.082619309425354,-0.013229764997959137,0.13188433647155762
0.9273862838745116,-0.20856276154518127,0.45705676078796387,-0.07006912678480148,0.07910621166229248,0.05012306571006775,0.06414905190467834
0.9342889785766602,-0.049759671092033386,0.273878276348114,-0.0848560631275177,-0.042836010456085205,-0.026813983917236328,-0.028253167867660522
0.9363539218902588,0.02814950793981552,0.18930014967918396,-0.08380411565303802,0.17677074670791626,0.033910058438777924,0.1307281255722046
0.9571452140808104,-0.2696932256221771,0.20369188487529755,-0.0929747149348259,0.09290444850921631,0.0011932626366615295,0.08301037549972534
0.957348108291626,-0.1618470549583435,0.5067164301872253,0.006849886383861303,0.09689652919769287,0.05370856821537018,-0.006271839141845703
0.9641120433807372,-0.03764095529913902,0.32437512278556824,-0.06745390594005585,-0.06366288661956787,-0.03522849082946777,-0.04430985450744629
0.966283082962036,0.01586434617638588,0.21198922395706177,-0.12264952063560486,0.19733285903930664,0.026087798178195953,0.11580479145050049
0.987180233001709,-0.3108200132846832,0.2984452247619629,-0.12489243596792221,0.07427269220352173,0.014049805700778961,0.0392034649848938
0.9878010749816896,-0.2448474019765854,0.5429553389549255,-0.015119860880076885,0.06220501661300659,0.027649909257888794,0.023406893014907837
0.9942340850830078,-0.03943326324224472,0.3146696090698242,-0.10654564946889877,-0.07344865798950195,-0.04272457957267761,-0.021361589431762695
0.9968030452728271,-0.012079804204404354,0.2636045813560486,-0.1626453995704651,0.1930689811706543,0.00547635555267334,0.10519576072692871
1.0173382759094238,-0.24341274797916412,0.39512699842453003,-0.1435774266719818,0.08647680282592773,-0.006585262715816498,0.03600609302520752
1.017620086669922,-0.1727840006351471,0.6725967526435852,-0.12793534994125366,-0.026053965091705322,-0.01909033954143524,0.05749127268791199
1.024518966674805,0.040756914764642715,0.2727780342102051,-0.14378462731838226,-0.05627000331878662,-0.039131999015808105,-0.03345763683319092
1.0267951488494873,-0.009866584092378616,0.36271417140960693,-0.16614772379398346,0.18755996227264404,0.028766505420207977,0.07670485973358154
1.0473060607910156,-0.053072646260261536,0.43341371417045593,-0.1102229431271553,0.07116860151290894,-0.01283881813287735,0.02682971954345703
1.047929286956787,-0.20059578120708466,0.8131146430969238,-0.2213933914899826,-0.022835612297058105,-0.0172099769115448,0.06921792030334473
1.0544979572296145,-0.02620294690132141,0.23009084165096283,-0.1195639818906784,-0.023764371871948242,-0.01617896556854248,-0.010467052459716797
1.056886911392212,-0.01614631712436676,0.41358432173728943,-0.1510065793991089,0.2229335904121399,0.034007854759693146,0.03617522120475769
1.077674150466919,-0.1094653457403183,0.4373825788497925,-0.10757016390562057,0.04551917314529419,0.017971128225326538,0.042724430561065674
1.0780150890350342,-0.2047738879919052,0.9163805246353149,-0.2477072924375534,0.014835953712463379,0.0023511946201324463,0.04260203242301941
1.084679126739502,0.003904622280970216,0.19933144748210907,-0.02455171011388302,0.029536843299865723,0.005273580551147461,-0.034235596656799316
1.0871460437774658,-0.043261025100946426,0.46876978874206543,-0.1029897928237915,0.2031208872795105,0.021282948553562164,0.03175598382949829
1.1075420379638672,-0.20719550549983978,0.4763346016407013,-0.14379793405532837,0.04462820291519165,0.009549863636493683,0.03972160816192627
1.10784912109375,-0.02961685322225094,0.9488488435745239,-0.2554403245449066,0.03376561403274536,-0.011398658156394958,0.009899020195007324
1.1146609783172607,-0.0007375339046120644,0.19765068590641022,0.02436203509569168,-0.001061856746673584,-0.0055561065673828125,-0.03557652235031128
1.1171879768371582,-0.06011590361595154,0.5617197155952454,-0.05686038359999657,0.12286972999572754,0.023657940328121185,0.019895434379577637
1.137679100036621,-0.21082939207553864,0.49087396264076233,-0.17174674570560455,0.018490314483642578,-0.003727041184902191,0.007411599159240723
1.1379261016845703,-0.16766327619552612,0.8700729608535767,-0.2239558845758438,0.043743908405303955,0.016992852091789246,0.03634917736053467
1.1450350284576416,-0.012140657752752304,0.17252090573310852,0.03103298880159855,0.0063353776931762695,-0.0009897947311401367,-0.009124279022216797
1.1474511623382568,-0.09171564131975174,0.6187622547149658,-0.04474779590964317,0.06591176986694336,-0.010368235409259796,0.018875420093536377
1.1678452491760254,-0.14619432389736176,0.5087838172912598,-0.161457359790802,-0.004339933395385742,-0.007442660629749298,-0.021355390548706055
1.1688380241394043,-0.171671062707901,0.8212208151817322,-0.22688643634319305,0.0025485754013061523,0.01851552724838257,0.0043267011642456055
1.1750741004943848,-0.02195587009191513,0.1502826064825058,0.02147543616592884,-0.02661067247390747,0.0012739896774291992,-0.008736789226531982
1.177258014678955,-0.08360418677330017,0.6588413715362549,-0.06451111286878586,-0.008396267890930176,-0.047697730362415314,0.031308889389038086
1.197761058807373,-0.006499149836599827,0.4664173126220703,-0.12730471789836884,0.02308022975921631,0.005642548203468323,-0.05318653583526611
1.205252170562744,-0.004550248384475708,0.0898486077785492,0.05894903838634491,0.0021486282348632812,0.0061186254024505615,-0.041647493839263916
1.2076551914215088,-0.034280579537153244,0.6965911388397217,-0.12073230743408203,-0.00437086820602417,-0.023738928139209747,0.004456281661987305
1.227977275848389,0.06392575055360794,0.40335536003112793,-0.06300988793373108,0.019168198108673096,0.025784090161323547,-0.0547785758972168
1.22839617729187,-0.06480040401220322,0.5492348670959473,-0.25553035736083984,-0.017495930194854736,-0.016995146870613098,0.02969944477081299
1.2352700233459473,0.010278631001710892,0.08269720524549484,0.08174889534711838,-0.022569239139556885,0.01015084981918335,-0.06276679039001465
1.237518072128296,-0.0560561828315258,0.7430091500282288,-0.1426413208246231,0.0027850866317749023,0.002495802938938141,-0.02375727891921997
1.258061170578003,-0.06015985086560249,0.3705421984195709,-0.01496779453009367,0.0346333384513855,0.0188421830534935,-0.004029989242553711
1.2585101127624512,-0.139839768409729,0.4819759726524353,-0.2996661067008972,-0.014496684074401855,-0.008809372782707214,-0.009485125541687012
1.2655000686645508,-0.02705875225365162,0.1005304828286171,0.11770183593034744,-0.05123347043991089,-0.0005118846893310547,-0.06649196147918701
1.2676889896392822,-0.12919245660305023,0.6165173053741455,-0.14660437405109406,0.05454760789871216,0.07298574596643448,-0.07204204797744751
1.2882521152496338,-0.13619430363178253,0.35840028524398804,-0.02138095162808895,-0.03239727020263672,0.028079889714717865,-0.008299946784973145
1.288578987121582,-0.13506339490413666,0.5026160478591919,-0.17868587374687195,-0.035888612270355225,-0.006952136754989624,-0.0031058192253112793
1.2956349849700928,-0.02195320650935173,0.06552529335021973,0.1453198939561844,-0.04093575477600098,-0.014662384986877441,-0.08304136991500854
1.2977750301361084,-0.09465231001377106,0.5804924368858337,-0.13531391322612762,0.002454400062561035,0.028191208839416504,-0.08208483457565308
1.3185241222381592,-0.11865472048521042,0.37836089730262756,-0.07204572856426239,-0.0801311731338501,-0.006781339645385742,-0.025010406970977783
1.319040060043335,-0.17605410516262054,0.4236381947994232,-0.12846451997756958,-0.04470735788345337,-0.005144879221916199,-0.10565066337585449
1.3254590034484863,0.011082639917731285,0.07831613719463348,0.11930106580257416,-0.10192281007766724,-0.01828405261039734,-0.07435065507888794
1.3281981945037842,-0.07962609082460403,0.5280768275260925,-0.0894143357872963,0.004394412040710449,-0.03539755940437317,-0.03565824031829834
1.3487520217895508,-0.02376708760857582,0.33940351009368896,-0.11602277308702469,-0.08287078142166138,0.006532356142997742,-0.07634389400482178
1.348905086517334,-0.14802579581737518,0.3744610548019409,-0.13698317110538483,-0.07044017314910889,-0.016998156905174255,-0.10817790031433105
1.3557791709899902,-0.01509103924036026,0.06846116483211517,0.11027561128139496,-0.05059546232223511,-0.01616641879081726,-0.048921942710876465
1.3579370975494385,-0.028995005413889885,0.4046747386455536,-0.07326039671897888,-0.016798794269561768,-0.07198656350374222,-0.10039585828781128
1.3786981105804443,0.007338767871260643,0.26799362897872925,-0.13794563710689545,-0.07242393493652344,-0.012481316924095154,-0.05451059341430664
1.379047155380249,-0.06566233932971954,0.35339733958244324,-0.11332685500383377,-0.047255754470825195,-0.058002158999443054,-0.11712127923965454
1.386098861694336,-0.05398157984018326,0.10198468714952469,0.12483830749988556,-0.044320106506347656,-0.011817008256912231,-0.022708475589752197
1.3880620002746582,-0.06268825381994247,0.3741973638534546,-0.12883496284484863,-0.10396838188171387,0.033855609595775604,-0.07283246517181396
1.408623218536377,0.058565203100442886,0.25906774401664734,-0.0828309953212738,-0.042837560176849365,0.01142217218875885,-0.08426439762115479
1.409095287322998,-0.011605095118284225,0.3823886513710022,-0.09244927018880844,-0.0424954891204834,-0.011209294199943542,-0.0916980504989624
1.4162039756774902,-0.09354350715875626,0.1598673164844513,0.14138053357601166,-0.051569342613220215,0.01521080732345581,-0.04274797439575195
1.418442964553833,0.106491319835186,0.33413994312286377,-0.11261019855737686,-0.053916752338409424,-0.06714609265327454,-0.07187634706497192
1.4387681484222412,-0.07843858748674393,0.25848880410194397,-0.06901372224092484,-0.05526012182235718,0.0235166996717453,-0.07983499765396118
1.4394080638885498,-0.07301758974790573,0.407024621963501,-0.03237581253051758,-0.01392275094985962,-0.009961351752281189,-0.11319011449813843
1.4462499618530271,-0.1278797686100006,0.18118727207183838,0.10488137602806091,0.00290679931640625,-0.008382737636566162,-0.062033236026763916
1.4484808444976809,0.19977226853370667,0.32795172929763794,-0.13677917420864105,-0.09887897968292236,-0.02453911304473877,-0.06432521343231201
1.469099044799805,-0.1010698676109314,0.34929609298706055,-0.10305824130773544,-0.0936347246170044,0.008902519941329956,-0.07744324207305908
1.4694781303405762,-0.00404877495020628,0.4282190799713135,0.018259136006236076,-0.006189465522766113,-0.017351210117340088,-0.08154964447021484
1.476125955581665,-0.05921030044555664,0.2970777451992035,-0.024599913507699966,-0.08569759130477905,-0.046667635440826416,-0.04450070858001709
1.4784691333770752,0.06732607632875443,0.2895723581314087,-0.1824670433998108,-0.06650388240814209,0.01388026773929596,-0.02829718589782715
1.498948097229004,-0.11177057772874832,0.4887833893299103,-0.14059096574783325,-0.06346631050109863,-0.023977994918823242,-0.08431726694107056
1.499417066574097,0.11504752188920975,0.3502727746963501,0.009441141970455647,-0.04744565486907959,-0.03350801765918732,-0.06772023439407349
1.5063090324401855,-0.08551634103059769,0.3194645643234253,-0.032415229827165604,-0.040275752544403076,-0.023737803101539612,-0.04418075084686279
1.5087499618530271,0.04542529955506325,0.26297473907470703,-0.147726371884346,0.0023688077926635742,0.009117871522903442,-0.009838104248046875
1.529292106628418,0.04974880814552307,0.569699764251709,-0.1112850084900856,-0.005190014839172363,-0.019031420350074768,-0.11017143726348877
1.5298490524291992,0.004454698413610458,0.23212726414203644,-0.02317405864596367,-0.08953052759170532,-0.005084231495857239,-0.016538143157958984
1.5365979671478271,-0.036184608936309814,0.2709735929965973,-0.0014104400761425495,-0.0004171133041381836,-0.0004907846450805664,-0.04756951332092285
1.5388801097869873,0.050566401332616806,0.2336452156305313,-0.09063299745321274,0.0117911696434021,0.019815295934677124,-0.035173654556274414
1.5597410202026367,0.0729776993393898,0.5086777210235596,-0.029689481481909752,-0.01368868350982666,0.006257906556129456,-0.04449945688247681
1.560060977935791,-0.228546604514122,0.11297772824764252,-0.048540934920310974,-0.06887078285217285,0.024915754795074463,-0.013706803321838379
1.5663719177246094,-0.027218010276556015,0.25157734751701355,0.006957211997359991,-0.03248322010040283,-0.0441710501909256,-0.03764587640762329
1.5687410831451416,-0.06539961695671082,0.2216210663318634,-0.057029228657484055,0.001650094985961914,0.015774577856063843,-0.022476553916931152
1.5899131298065186,0.11861921846866608,0.36383959650993347,0.008600648492574692,-0.004749476909637451,0.028354018926620483,-0.021764039993286133
1.590135097503662,-0.17072910070419312,0.07777643203735352,0.013717113994061947,0.008816003799438477,-0.018688887357711792,-0.0651354193687439
1.596531867980957,-0.04874860495328903,0.2373306006193161,0.006951353047043085,-0.09061956405639648,-0.05347730219364166,-0.04346156120300293
1.5991718769073486,-0.029671845957636833,0.1519542932510376,-0.07531076669692993,-0.0075730085372924805,-0.02163410186767578,-0.04001849889755249
1.619584083557129,0.10467277467250824,0.20632752776145935,-0.0022370850201696157,-0.03998136520385742,-0.018081948161125183,-0.004260659217834473
